rank_overall,rank_support,rank_lift,rank_support_lift,flavor_a,flavor_b,pair_key,pair_count,document_cooccurrence_count,same_sentence_cooccurrence_count,same_sentence_evidence_document_count,explicit_mix_count,support,lift,normalized_lift,adjusted_lift,confidence_factor,centrality_mean,smoothed_positive_ratio,smoothed_negative_ratio,smoothed_role_ratio,overall_score_v2,document_level_positive_ratio,document_level_negative_ratio,document_level_role_ratio,same_sentence_positive_ratio,same_sentence_negative_ratio,same_sentence_role_ratio,template_evidence_count,positive_evidence_count,negative_evidence_count,role_evidence_count,is_product_name_derived,has_explicit_mix_expression,excluded_as_product_name_pair,is_parent_child_pair,parent_child_reason,context_score_eligible,normalized_support,normalized_pair_count,normalized_centrality_mean,normalized_smoothed_positive_ratio,normalized_smoothed_negative_ratio,normalized_smoothed_role_ratio,support_log1p,pair_count_log1p,lift_clipped,evidence_rows_before_dedup,evidence_rows_after_dedup,evidence_duplicates_removed,frequency_a,frequency_b,centrality_a,centrality_b,centrality_max,centrality_geometric_mean,document_level_positive_count,document_level_negative_count,document_level_role_count,same_sentence_positive_count,same_sentence_negative_count,same_sentence_role_count,smoothed_positive_ratio_for_score,smoothed_negative_ratio_for_score,smoothed_role_ratio_for_score,support_lift_score,ranking_tier,excluded_reason,score,rank_SettingA_balanced,setting,rank_SettingB_cooccurrence,rank_SettingC_context
25,25,1,12,ガムシナモン,バブルガム,ガムシナモン||バブルガム,2,2,1,1,0,0.02564102564102564,39.0,1.0,0.4,0.4,0.0001665001665001665,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.1,0.0,0.0,0.5,0.0,0.0,0.0,5,0,0,0,False,False,False,False,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,29.77000000000008,567,509,58,2,2,0.0001665001665001665,0.0001665001665001665,0.0001665001665001665,0.0001665001665001665,0,0,1,0,0,0,0.0,0.0,0.0,0.2,Tier2,other,0.12,,SettingB_cooccurrence,23.0,
28,15,19,17,バナナ,ミルク,バナナ||ミルク,3,3,1,1,1,0.038461538461538464,3.5454545454545454,0.1040469608969777,0.062428176538186615,0.6,0.03778480371886965,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.09701210157999485,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,9,0,0,0,True,True,False,False,,False,0.2049088246054759,0.2933049473885764,0.13288273375870274,0.0,0.0,0.0,0.03774032798284703,1.3862943611198906,3.5454545454545454,567,509,58,6,11,0.01010927412026313,0.06546033331747617,0.06546033331747617,0.025724627373592025,1,0,0,0,0,0,0.0,0.0,0.0,0.13366850057183127,Tier2,other,0.11398025617951663,,SettingB_cooccurrence,24.0,
27,16,28,18,グレープフルーツ,ライム,グレープフルーツ||ライム,3,3,2,1,0,0.038461538461538464,2.4375,0.06619405534677125,0.03971643320806275,0.6,0.048714248714248724,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.09712523442535963,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,False,False,False,False,,False,0.2049088246054759,0.2933049473885764,0.17148985827800778,0.0,0.0,0.0,0.03774032798284703,1.3862943611198906,2.4375,567,509,58,12,8,0.07167647167647169,0.025752025752025755,0.07167647167647169,0.04296294152437474,0,0,0,0,0,0,0.0,0.0,0.0,0.12231262890676933,Tier2,other,0.11102744563240997,,SettingB_cooccurrence,25.0,
29,26,2,14,ツーアップル,リコリス,ツーアップル||リコリス,2,2,1,1,0,0.02564102564102564,26.0,0.8711991800478281,0.34847967201913127,0.4,0.0011520022509033498,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.08764209550376846,0.5,0.0,0.0,0.0,0.0,0.0,2,0,0,0,False,False,False,False,,False,0.0,0.0,0.003481183326570988,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,26.0,567,509,58,2,3,0.0,0.0023040045018066996,0.0023040045018066996,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.17423983600956564,Tier2,other,0.10489201993839649,,SettingB_cooccurrence,26.0,
22,52,52,52,バニラ,ミント,バニラ||ミント,2,2,1,1,0,0.02564102564102564,0.5,0.0,0.0,0.4,0.2643114770862024,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.13995968714879192,0.0,0.5,0.5,0.0,0.0,0.0,5,0,0,0,False,False,False,False,,False,0.0,0.0,0.9330645809919462,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,0.5,567,509,58,13,24,0.19665432247849826,0.3319686316939065,0.3319686316939065,0.25550551138846167,0,1,1,0,0,0,0.0,0.0,0.0,0.0,Tier2,other,0.09330645809919463,,SettingB_cooccurrence,27.0,
24,51,50,51,ダブルアップル,ミント,ダブルアップル||ミント,2,2,1,1,1,0.02564102564102564,1.0833333333333333,0.019929393007630053,0.00797175720305202,0.4,0.1986626773714686,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.10716799576335047,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,True,False,False,,False,0.0,0.0,0.7011670430839164,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,1.0833333333333333,567,509,58,6,24,0.0653567230490307,0.3319686316939065,0.3319686316939065,0.1472969175596839,0,0,0,0,0,0,0.0,0.0,0.0,0.00398587860152601,Tier2,other,0.07250823146930725,,SettingB_cooccurrence,28.0,
26,45,33,45,ジャスミン,ミント,ジャスミン||ミント,2,2,1,1,0,0.02564102564102564,2.1666666666666665,0.05694112287894301,0.022776449151577206,0.4,0.17346017332281072,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.09751538620594905,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,False,False,False,False,,False,0.0,0.0,0.6121418261203649,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,2.1666666666666665,567,509,58,3,24,0.014951714951714956,0.3319686316939065,0.3319686316939065,0.07045211390723587,0,0,0,0,0,0,0.0,0.0,0.0,0.011388224575788603,Tier2,other,0.06804711735750966,,SettingB_cooccurrence,29.0,
33,27,4,27,ダブルアップル,ツーアップル,ダブルアップル||ツーアップル,2,2,1,1,0,0.02564102564102564,13.0,0.42705842159207263,0.17082336863682906,0.4,0.03267836152451535,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.059932556054569236,0.0,0.5,0.5,0.0,0.0,0.0,5,0,0,0,False,False,False,False,,False,0.0,0.0,0.11484475930241315,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,13.0,567,509,58,6,2,0.0653567230490307,0.0,0.0653567230490307,0.0,0,1,1,0,0,0,0.0,0.0,0.0,0.08541168431841453,Tier2,other,0.06273148652129004,,SettingB_cooccurrence,30.0,
30,42,29,42,カルダモン,レモン,カルダモン||レモン,2,2,1,1,0,0.02564102564102564,2.4375,0.06619405534677125,0.026477622138708502,0.4,0.12376968269825413,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.07211170813105848,0.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,False,False,False,,False,0.0,0.0,0.43661535064254237,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,2.4375,567,509,58,4,16,0.012987012987012988,0.23455235240949526,0.23455235240949526,0.05519179691653971,1,0,0,0,0,0,0.0,0.0,0.0,0.013238811069354251,Tier2,other,0.05160482170586679,,SettingB_cooccurrence,31.0,
38,31,8,31,ジャスミン,ダブルアップル,ジャスミン||ダブルアップル,2,2,1,1,1,0.02564102564102564,8.666666666666666,0.27901150210682074,0.1116046008427283,0.4,0.04015421900037283,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.04908901712773502,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,True,False,False,,False,0.0,0.0,0.14125244611368631,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,8.666666666666666,567,509,58,3,6,0.014951714951714956,0.0653567230490307,0.0653567230490307,0.031260119852733866,0,0,0,0,0,0,0.0,0.0,0.0,0.05580230042136415,Tier2,other,0.04760662486418712,,SettingB_cooccurrence,32.0,
31,43,30,43,キャラメル,バニラ,キャラメル||バニラ,2,2,1,1,1,0.02564102564102564,2.4,0.06491288008199503,0.025965152032798013,0.4,0.11067648773692727,0.3333333333333333,0.008333333333333333,0.016666666666666666,0.06504603876492382,0.5,0.0,0.0,1.0,0.0,0.0,0,1,0,0,False,True,False,False,,False,0.0,0.0,0.3903650050448288,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,2.4,567,509,58,5,13,0.024698652995356295,0.19665432247849826,0.19665432247849826,0.06969287532404818,1,0,0,1,0,0,0.0,0.0,0.0,0.012982576016399006,Tier2,other,0.046826046114322284,,SettingB_cooccurrence,33.0,
40,30,7,30,ゴールデンデリシャスアップル,ダブルアップル,ゴールデンデリシャスアップル||ダブルアップル,2,2,1,1,1,0.02564102564102564,8.666666666666666,0.27901150210682074,0.1116046008427283,0.4,0.03517586402201785,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.04645118916896976,0.0,0.0,0.5,0.0,0.0,0.0,0,0,0,0,False,True,False,False,,False,0.0,0.0,0.12366692638858458,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,8.666666666666666,567,509,58,3,6,0.004995004995004996,0.0653567230490307,0.0653567230490307,0.018068125472418727,0,0,1,0,0,0,0.0,0.0,0.0,0.05580230042136415,Tier2,other,0.045848072891676944,,SettingB_cooccurrence,34.0,
32,44,32,44,グアバ,ダブルアップル,グアバ||ダブルアップル,2,2,1,1,0,0.02564102564102564,2.1666666666666665,0.05694112287894301,0.022776449151577206,0.4,0.1066741459598602,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.062128184811350025,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,False,False,False,False,,False,0.0,0.0,0.37622715015637154,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,2.1666666666666665,567,509,58,12,6,0.1479915688706897,0.0653567230490307,0.1479915688706897,0.09834756723108722,0,1,0,0,0,0,0.0,0.0,0.0,0.011388224575788603,Tier2,other,0.04445564976111032,,SettingB_cooccurrence,35.0,
34,36,16,36,グアバ,リコリス,グアバ||リコリス,2,2,1,1,0,0.02564102564102564,4.333333333333333,0.13096458262156893,0.052385833048627574,0.4,0.0751477866862482,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.0528259943892363,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,False,False,False,False,,False,0.0,0.0,0.26486357418052936,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,4.333333333333333,567,509,58,12,3,0.1479915688706897,0.0023040045018066996,0.1479915688706897,0.018465460755353637,0,1,0,0,0,0,0.0,0.0,0.0,0.026192916524313787,Tier2,other,0.04220210733264121,,SettingB_cooccurrence,36.0,
35,35,15,35,グアバ,ブルーベリー,グアバ||ブルーベリー,2,2,1,1,0,0.02564102564102564,4.333333333333333,0.13096458262156893,0.052385833048627574,0.4,0.07399578443534485,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.052215595219388934,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,False,False,False,False,,False,0.0,0.0,0.26079424638154697,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,4.333333333333333,567,509,58,12,3,0.1479915688706897,0.0,0.1479915688706897,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.026192916524313787,Tier2,other,0.04179517455274297,,SettingB_cooccurrence,37.0,
41,28,5,28,カルダモン,チェリー,カルダモン||チェリー,2,2,1,1,0,0.02564102564102564,9.75,0.31602323197813376,0.1264092927912535,0.4,0.00888000888000888,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.03621925730624309,0.0,0.0,0.5,0.0,0.0,0.0,0,0,0,0,False,False,False,False,,False,0.0,0.0,0.03077956072286474,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,9.75,567,509,58,4,4,0.012987012987012988,0.004773004773004773,0.012987012987012988,0.00787318709126666,0,0,1,0,0,0,0.0,0.0,0.0,0.06320464639562676,Tier2,other,0.041000743909662525,,SettingB_cooccurrence,38.0,
37,39,23,39,グアバ,パイナップル,グアバ||パイナップル,2,2,2,2,1,0.02564102564102564,3.25,0.09395285275025597,0.03758114110010239,0.4,0.07931176475132518,0.06666666666666667,0.006666666666666666,0.013333333333333332,0.05133114413471471,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,True,False,False,,False,0.0,0.0,0.2795723923979274,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,3.25,567,509,58,12,4,0.1479915688706897,0.010631960631960632,0.1479915688706897,0.039666617376520316,0,0,0,0,0,0,0.0,0.0,0.0,0.018790570550051195,Tier2,other,0.03923158156982346,,SettingB_cooccurrence,39.0,
36,50,46,50,グアバ,ベリー,グアバ||ベリー,2,2,1,1,0,0.02564102564102564,1.4444444444444444,0.03226663629806771,0.012906654519227085,0.4,0.09207928823313437,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.05192751424901014,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,False,False,False,False,,False,0.0,0.0,0.32467233746135576,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,1.4444444444444444,567,509,58,12,9,0.1479915688706897,0.036167007595579025,0.1479915688706897,0.07316018176185657,0,0,0,0,0,0,0.0,0.0,0.0,0.0064533272596135425,Tier2,other,0.0363392301019037,,SettingB_cooccurrence,40.0,
39,47,38,47,グアバ,パッションフルーツ,グアバ||パッションフルーツ,2,2,2,2,2,0.02564102564102564,1.8571428571428572,0.04636634291571074,0.018546537166284297,0.4,0.08176671720627762,0.06666666666666667,0.006666666666666666,0.013333333333333332,0.047873272676076786,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,True,False,False,,False,0.0,0.0,0.28824425589670477,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,1.8571428571428572,567,509,58,12,7,0.1479915688706897,0.015541865541865546,0.1479915688706897,0.04795899357490724,0,0,0,0,0,0,0.0,0.0,0.0,0.009273268583142149,Tier2,other,0.03438838673955577,,SettingB_cooccurrence,41.0,
42,29,6,29,キウイ,ピーチ,キウイ||ピーチ,2,2,2,2,1,0.02564102564102564,8.666666666666666,0.27901150210682074,0.1116046008427283,0.4,0.0019425019425019423,0.06666666666666667,0.006666666666666666,0.013333333333333332,0.028842181366540362,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,True,False,False,,False,0.0,0.0,0.006273541039055233,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,8.666666666666666,567,509,58,3,6,0.0006105006105006105,0.003274503274503274,0.003274503274503274,0.001413890465407592,0,0,0,0,0,0,0.0,0.0,0.0,0.05580230042136415,Tier2,other,0.03410873435672401,,SettingB_cooccurrence,42.0,
44,32,10,32,ココナッツ,ハニー,ココナッツ||ハニー,2,2,1,1,1,0.02564102564102564,6.5,0.20498804236419485,0.08199521694567795,0.4,0.014216796634379051,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.02794348526319478,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,True,False,False,,False,0.0,0.0,0.04963120684516862,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,6.5,567,509,58,6,4,0.025025889861054695,0.0034077034077034073,0.025025889861054695,0.009234760969311888,0,0,0,0,0,0,0.0,0.0,0.0,0.040997608472838974,Tier2,other,0.029561685768220245,,SettingB_cooccurrence,43.0,
46,33,11,33,シガー,チョコレート,シガー||チョコレート,2,2,1,1,0,0.02564102564102564,6.24,0.19610522719507975,0.0784420908780319,0.4,0.009831834831834831,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.024731790713030485,0.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,False,False,False,,False,0.0,0.0,0.034141786623483404,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,6.24,567,509,58,5,5,0.000666000666000666,0.018997668997668995,0.018997668997668995,0.00355702968850525,1,0,0,0,0,0,0.0,0.0,0.0,0.03922104543901595,Tier2,other,0.02694680592575791,,SettingB_cooccurrence,44.0,
43,38,20,38,ハニー,ミルク,ハニー||ミルク,2,2,1,1,0,0.02564102564102564,3.5454545454545454,0.1040469608969777,0.04161878435879108,0.4,0.03443401836258979,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.028561661185226357,0.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,False,False,False,,False,0.0,0.0,0.12104643397019059,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,3.5454545454545454,567,509,58,4,11,0.0034077034077034073,0.06546033331747617,0.06546033331747617,0.01493550805682098,1,0,0,0,0,0,0.0,0.0,0.0,0.02080939217939554,Tier2,other,0.024590278704656382,,SettingB_cooccurrence,45.0,
48,34,13,34,ピーチ,マンゴー,ピーチ||マンゴー,2,2,2,2,0,0.02564102564102564,5.2,0.1605739665186193,0.06422958660744772,0.4,0.0043799911931780055,0.26666666666666666,0.006666666666666666,0.013333333333333332,0.018289954290379287,0.5,0.0,0.0,0.5,0.0,0.0,0,1,0,0,False,False,False,False,,False,0.0,0.0,0.014883717590115718,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,5.2,567,509,58,6,5,0.003274503274503274,0.005485479111852737,0.005485479111852737,0.004238185851750852,1,0,0,1,0,0,0.0,0.0,0.0,0.03211479330372386,Tier2,other,0.020757247741245887,,SettingB_cooccurrence,46.0,
45,49,45,49,グレープフルーツ,ライチ,グレープフルーツ||ライチ,2,2,2,2,1,0.02564102564102564,1.625,0.03843525794328653,0.015374103177314614,0.4,0.04370536870536871,0.06666666666666667,0.006666666666666666,0.013333333333333332,0.026913002604273248,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,True,False,False,,False,0.0,0.0,0.1537965120662973,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,1.625,567,509,58,12,8,0.07167647167647169,0.015734265734265732,0.07167647167647169,0.03358238604167632,0,0,0,0,0,0,0.0,0.0,0.0,0.007687051588657307,Tier2,other,0.019991882159824115,,SettingB_cooccurrence,47.0,
49,37,17,37,アイス,ライチ,アイス||ライチ,2,2,1,1,1,0.02564102564102564,3.9,0.11615989067304375,0.0464639562692175,0.4,0.0082001332001332,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.015872684686382088,0.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,True,False,False,,False,0.0,0.0,0.028377970793851407,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,3.9,567,509,58,5,8,0.000666000666000666,0.015734265734265732,0.015734265734265732,0.003237133215987942,1,0,0,0,0,0,0.0,0.0,0.0,0.02323197813460875,Tier2,other,0.016776983960150392,,SettingB_cooccurrence,48.0,
47,48,40,48,オレンジ,ベリー,オレンジ||ベリー,2,2,1,1,1,0.02564102564102564,1.7333333333333334,0.042136430930417836,0.016854572372167136,0.4,0.03093731665160237,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.02051784807467573,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,True,False,False,,False,0.0,0.0,0.10869469987755966,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,1.7333333333333334,567,509,58,10,9,0.025707625707625713,0.036167007595579025,0.036167007595579025,0.030492095602500033,0,0,0,0,0,0,0.0,0.0,0.0,0.008427286186083568,Tier2,other,0.015925841699406106,,SettingB_cooccurrence,49.0,
50,40,24,40,アイス,オレンジ,アイス||オレンジ,2,2,2,2,1,0.02564102564102564,3.12,0.08951144516569842,0.03580457806627937,0.4,0.013186813186813189,0.06666666666666667,0.006666666666666666,0.013333333333333332,0.015850079177955896,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,True,False,False,,False,0.0,0.0,0.04599289774257369,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,3.12,567,509,58,5,10,0.000666000666000666,0.025707625707625713,0.025707625707625713,0.004137788762439978,0,0,0,0,0,0,0.0,0.0,0.0,0.017902289033139684,Tier2,other,0.01534066319414118,,SettingB_cooccurrence,50.0,
52,41,26,41,グレープ,ライム,グレープ||ライム,2,2,1,1,1,0.02564102564102564,2.7857142857142856,0.07809068280540755,0.031236273122163025,0.4,0.013236763236763238,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.014734469443185322,0.5,0.0,0.0,0.0,0.0,0.0,3,0,0,0,False,True,False,False,,False,0.0,0.0,0.046169341084297114,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,2.7857142857142856,567,509,58,7,8,0.0007215007215007215,0.025752025752025755,0.025752025752025755,0.004310464610710978,1,0,0,0,0,0,0.0,0.0,0.0,0.015618136561081512,Tier2,other,0.013987816045078618,,SettingB_cooccurrence,51.0,
51,46,37,46,オレンジ,ライチ,オレンジ||ライチ,2,2,1,1,1,0.02564102564102564,1.95,0.04953877690468042,0.01981551076187217,0.4,0.020720945720945724,0.08333333333333333,0.008333333333333333,0.016666666666666666,0.015844842958346664,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,True,False,False,,False,0.0,0.0,0.07260643511919081,0.0,0.0,0.0,0.025317807984289873,1.0986122886681096,1.95,567,509,58,10,8,0.025707625707625713,0.015734265734265732,0.025707625707625713,0.020111952025619596,0,0,0,0,0,0,0.0,0.0,0.0,0.009907755380936085,Tier2,other,0.01320529674048073,,SettingB_cooccurrence,52.0,
1,2,27,2,グレープフルーツ,レモン,グレープフルーツ||レモン,6,6,6,5,0,0.07692307692307693,2.4375,0.06619405534677125,0.06619405534677125,1.0,0.15311441204298348,0.2916666666666667,0.004166666666666667,0.13333333333333333,0.5315670884194031,0.3333333333333333,0.0,0.16666666666666666,0.4,0.0,0.2,1,2,0,1,False,False,False,False,,True,0.804791233455668,0.8638586765081668,0.5402725464357655,0.875,0.02419354838709677,0.625,0.07410797215372188,1.9459101490553132,2.4375,567,509,58,12,16,0.07167647167647169,0.23455235240949526,0.23455235240949526,0.1296606534154791,2,0,1,2,0,1,0.2916666666666667,0.004166666666666667,0.13333333333333333,0.43549264440121965,Tier1,other,0.5944685595391592,,SettingC_context,,1.0
4,6,25,6,ライム,レモン,ライム||レモン,5,5,5,4,0,0.0641025641025641,3.046875,0.0870131533993848,0.0870131533993848,1.0,0.1301521890807605,0.33333333333333337,0.0047619047619047615,0.009523809523809523,0.4258825934426249,0.4,0.0,0.0,0.5,0.0,0.0,1,2,0,0,False,False,False,False,,True,0.6072445818166957,0.7066950526114238,0.4591608887516471,1.0,0.02764976958525345,0.044642857142857144,0.06213178110700618,1.791759469228055,3.046875,567,509,58,8,16,0.025752025752025755,0.23455235240949526,0.23455235240949526,0.07771871215767501,2,0,0,2,0,0,0.33333333333333337,0.0047619047619047615,0.009523809523809523,0.34712886760804024,Tier1,other,0.4609211056353027,,SettingC_context,,2.0
3,3,47,3,ミント,レモン,ミント||レモン,6,6,3,3,2,0.07692307692307693,1.21875,0.024555859241544176,0.024555859241544176,1.0,0.2832604920517009,0.05555555555555555,0.005555555555555556,0.011111111111111112,0.42617176495461334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,True,False,False,,True,0.804791233455668,0.8638586765081668,1.0,0.16666666666666663,0.03225806451612903,0.052083333333333336,0.07410797215372188,1.9459101490553132,1.21875,567,509,58,24,16,0.3319686316939065,0.23455235240949526,0.3319686316939065,0.2790412576841767,2,0,0,0,0,0,0.05555555555555555,0.005555555555555556,0.011111111111111112,0.4146735463486061,Tier1,other,0.3651120556848922,,SettingC_context,,3.0
2,1,21,1,グレープ,ミント,グレープ||ミント,7,7,4,4,2,0.08974358974358974,3.25,0.09395285275025597,0.09395285275025597,1.0,0.16634506620770362,0.047619047619047616,0.0047619047619047615,0.009523809523809523,0.43604984970105587,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,8,0,0,0,True,True,False,False,,True,1.0,1.0,0.58700845233265,0.14285714285714282,0.02764976958525345,0.044642857142857144,0.08594242980072472,2.0794415416798357,3.25,567,509,58,7,24,0.0007215007215007215,0.3319686316939065,0.3319686316939065,0.01547629178074518,2,0,0,0,0,0,0.047619047619047616,0.0047619047619047615,0.009523809523809523,0.546976426375128,Tier1,other,0.34540456442603035,,SettingC_context,,4.0
6,17,35,19,アイス,ミント,アイス||ミント,3,3,2,2,1,0.038461538461538464,1.95,0.04953877690468042,0.02972326614280825,0.6,0.16631731617995357,0.26666666666666666,0.006666666666666666,0.013333333333333332,0.2812545442844642,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,5,1,0,0,False,True,False,False,,True,0.2049088246054759,0.2933049473885764,0.5869104282539147,0.7999999999999999,0.038709677419354833,0.0625,0.03774032798284703,1.3862943611198906,1.95,567,509,58,5,24,0.000666000666000666,0.3319686316939065,0.3319686316939065,0.01486914018359742,1,0,0,1,0,0,0.26666666666666666,0.006666666666666666,0.013333333333333332,0.11731604537414209,Tier1,other,0.3440413352096358,,SettingC_context,,5.0
7,21,44,23,ベリー,レモン,ベリー||レモン,3,3,2,2,0,0.038461538461538464,1.625,0.03843525794328653,0.023061154765971918,0.6,0.13535968000253715,0.26666666666666666,0.006666666666666666,0.013333333333333332,0.26318582329691376,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0,1,0,0,False,False,False,False,,True,0.2049088246054759,0.2933049473885764,0.4775558072983055,0.7999999999999999,0.038709677419354833,0.0625,0.03774032798284703,1.3862943611198906,1.625,567,509,58,9,16,0.036167007595579025,0.23455235240949526,0.23455235240949526,0.09210351085140643,1,0,0,1,0,0,0.26666666666666666,0.006666666666666666,0.013333333333333332,0.11398498968572392,Tier1,other,0.326638825359769,,SettingC_context,,6.0
8,20,41,22,バニラ,ミルク,バニラ||ミルク,3,3,2,2,0,0.038461538461538464,1.6363636363636365,0.03882349287200661,0.023294095723203963,0.6,0.1310573278979872,0.26666666666666666,0.006666666666666666,0.013333333333333332,0.26096441702428114,0.3333333333333333,0.0,0.3333333333333333,0.5,0.0,0.0,0,1,0,0,False,False,False,False,,True,0.2049088246054759,0.2933049473885764,0.46235819721870125,0.7999999999999999,0.038709677419354833,0.0625,0.03774032798284703,1.3862943611198906,1.6363636363636365,567,509,58,13,11,0.19665432247849826,0.06546033331747617,0.19665432247849826,0.11345949716865901,1,0,1,1,0,0,0.26666666666666666,0.006666666666666666,0.013333333333333332,0.11410146016433993,Tier1,other,0.3243941249914132,,SettingC_context,,7.0
12,13,12,15,ミルク,メロン,ミルク||メロン,3,3,2,2,0,0.038461538461538464,5.318181818181818,0.164611609777308,0.0987669658663848,0.6,0.03418704311561454,0.06666666666666667,0.006666666666666666,0.21333333333333332,0.23225500792768827,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.5,4,0,0,1,True,True,False,False,,True,0.2049088246054759,0.2933049473885764,0.12017401966944696,0.19999999999999998,0.038709677419354833,1.0,0.03774032798284703,1.3862943611198906,5.318181818181818,567,509,58,11,4,0.06546033331747617,0.002913752913752914,0.06546033331747617,0.013810692847899889,1,0,1,0,0,1,0.06666666666666667,0.006666666666666666,0.21333333333333332,0.15183789523593036,Tier1,other,0.3218874288805022,,SettingC_context,,8.0
14,14,18,16,グレープ,ベリー,グレープ||ベリー,3,3,2,2,1,0.038461538461538464,3.7142857142857144,0.10981502269510439,0.06588901361706263,0.6,0.018444254158539872,0.26666666666666666,0.006666666666666666,0.013333333333333332,0.211944055859584,0.6666666666666666,0.0,0.0,0.5,0.0,0.0,3,1,0,0,False,True,False,False,,True,0.2049088246054759,0.2933049473885764,0.06456425963095548,0.7999999999999999,0.038709677419354833,0.0625,0.03774032798284703,1.3862943611198906,3.7142857142857144,567,509,58,7,9,0.0007215007215007215,0.036167007595579025,0.036167007595579025,0.0051082797568978485,2,0,0,1,0,0,0.26666666666666666,0.006666666666666666,0.013333333333333332,0.13539891911126928,Tier1,other,0.27111427203733013,,SettingC_context,,9.0
